"INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
3176,0,0,0,1,0,0,0,38,0,0,1,0,0,0,0,0,0,9,23864,0,43,15240,13,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3178,0,0,0,1,1,0,1,48,0,0,0,1,0,0,0,0,0,13,83477,275854,53,12050,10,0,0,0,17,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3180,1,6726,1,1,0,1,0,43,0,0,0,1,0,0,0,0,2,11,77030,233339,5,22230,4,10064,2,0,21,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3181,1,32058.989859,0,0,1,0,0,52,0,0,0,0,1,0,0,0,0,8,57912,236693,78,14350,6,0,0,0,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3182,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,11,104206,0,27,20760,11,0,0,4,22,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3183,1,2381.6136518,0,0,1,0,1,53,0,0,0,0,1,0,0,0,0,12,25698,213856,25,9370,4,37412,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3185,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,16,35231,160852,34,5020,4,0,0,1,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3186,0,0,1,1,0,1,0,41,0,0,0,1,0,0,0,0,2,14,53358,194664,30,15930,1,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3187,0,0,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,15,74295,267509,50,10330,10,6550,4,2,9,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3188,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,11,101450,0,25,17050,13,6941,2,0,13,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3189,1,3636,0,1,1,0,0,36,0,0,1,0,0,0,0,0,0,13,64755,244414,57,23420,4,3174,2,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3191,0,0,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,10,92139,289351,11,20300,3,0,0,0,14,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3192,1,5963,0,1,0,0,0,31,0,0,1,0,0,0,0,0,0,5,14195,122416,34,5480,18,6350,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3194,1,41076.869667,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,9,41696,210765,23,24920,1,6902,1,6,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3195,1,4552,0,1,1,0,0,31,0,0,1,0,0,0,0,0,1,0,0,0,29,21390,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3196,0,0,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,11,41557,182863,7,24970,10,0,0,0,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3197,1,2545,0,0,1,0,0,59,0,0,0,0,1,0,0,0,0,17,85596,276908,53,15960,1,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3198,0,0,0,1,0,0,0,41,0,0,0,1,0,0,0,0,0,9,37196,0,34,14420,7,7869,4,3,11,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3200,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,10,87887,0,23,6200,4,6841,1,0,14,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3204,1,4623,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,13,40685,220806,65,15360,6,0,0,2,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3205,0,0,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,15,38939,155006,28,31970,4,0,0,1,11,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3207,0,0,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,12,63376,225111,25,25450,13,0,0,0,14,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3208,0,0,0,0,1,0,0,43,0,0,0,1,0,0,0,0,3,15,61852,176219,30,1500,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3211,0,0,0,0,1,0,0,44,0,0,0,1,0,0,0,0,3,15,0,112912,34,8700,1,5944,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3212,1,2037,1,1,1,0,0,53,0,0,0,0,1,0,0,0,2,14,29080,143650,34,14650,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3213,0,0,0,0,1,0,0,41,0,0,0,1,0,0,0,0,1,13,65185,253054,12,17220,10,28753,1,2,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3214,0,0,1,1,1,0,0,36,0,0,1,0,0,0,0,0,3,11,20921,124116,71,25280,11,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3215,0,0,1,1,1,0,0,62,0,0,0,0,0,1,0,0,3,16,43410,186429,43,15400,1,10086,3,0,14,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3216,0,0,1,0,1,0,0,45,0,0,0,1,0,0,0,0,2,15,4271,155156,50,1930,6,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3218,0,0,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,12,84028,223747,50,23280,6,1749,1,5,17,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3219,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,7,123715,389009,27,4300,7,0,0,0,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3221,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,11,30960,190150,31,9300,4,0,0,0,4,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3222,0,0,0,0,0,1,0,31,0,0,1,0,0,0,0,0,3,11,122806,0,5,23160,3,2985,3,4,12,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3223,0,0,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,4,83111,237263,31,23790,1,7017,1,5,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3224,0,0,0,1,1,0,0,37,0,0,1,0,0,0,0,0,0,12,93190,288129,34,31180,6,0,0,0,23,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3225,0,0,0,1,1,0,0,33,0,0,1,0,0,0,0,0,1,12,36354,192457,26,18730,13,0,0,0,7,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3226,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,11,68061,209610,35,16580,9,8085,4,6,13,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3227,0,0,0,0,1,0,0,38,0,0,1,0,0,0,0,0,3,0,0,0,11,5300,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3229,1,6542,0,1,1,0,0,46,0,0,0,1,0,0,0,0,0,12,56006,190938,52,11700,6,712,1,6,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3230,1,3897,2,0,0,1,1,38,0,0,1,0,0,0,0,0,3,14,51620,0,50,10460,9,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3231,1,6113,0,0,1,0,1,55,0,0,0,0,1,0,0,0,0,13,35916,151830,31,17290,1,46761,1,6,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3233,0,0,1,1,1,0,0,38,0,0,1,0,0,0,0,0,3,6,9173,118100,14,6220,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3234,0,0,0,0,1,0,0,31,0,0,1,0,0,0,0,0,3,13,71738,223313,93,5750,1,0,0,0,10,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3235,1,4751,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,3,75209,0,47,20860,1,6038,1,8,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3236,0,0,0,0,1,0,0,30,0,0,1,0,0,0,0,0,1,11,88305,278236,5,19710,3,0,0,0,20,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,6,90232,260661,42,15780,1,0,0,1,14,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3238,1,7311,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,10,101636,0,36,24890,14,1452,2,7,11,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3240,1,5396,0,1,1,0,0,36,0,0,1,0,0,0,0,0,3,14,167971,441721,33,5100,6,2769,1,0,13,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3241,0,0,0,1,1,0,0,43,0,0,0,1,0,0,0,0,0,12,61949,245454,17,11990,4,0,0,2,10,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3242,0,0,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,0,0,84982,45,6800,6,0,0,3,24,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3244,1,4720,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,9,21651,142293,24,25640,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3247,0,0,0,1,1,0,0,43,0,0,0,1,0,0,0,0,0,6,70352,205650,43,17380,10,0,0,0,10,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3248,0,0,0,1,1,0,0,43,0,0,0,1,0,0,0,0,0,11,24382,168092,31,8240,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3249,0,0,0,0,1,0,0,41,0,0,0,1,0,0,0,0,3,15,40791,177209,38,11510,17,7383,1,2,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3250,1,2601,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,8,53908,186797,17,18400,9,0,0,1,9,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3252,0,0,0,0,1,0,0,40,0,0,0,1,0,0,0,0,1,5,89348,230106,48,18150,6,0,0,2,14,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3254,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,9,26237,0,26,29420,6,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3255,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,9,51814,0,28,15170,10,5446,1,0,15,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3256,1,19866.585887,0,1,0,0,0,52,0,0,0,0,1,0,0,0,0,12,112512,0,33,37550,3,0,0,2,14,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3258,1,3929,2,1,1,0,0,44,0,0,0,1,0,0,0,0,2,7,78850,294899,40,24730,4,0,0,0,12,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3259,0,0,0,1,0,0,0,57,0,0,0,0,1,0,0,0,0,13,151528,0,31,14280,6,29378,2,0,9,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3262,0,0,0,1,0,0,0,40,0,0,0,1,0,0,0,0,0,2,164028,0,5,14800,1,0,0,0,10,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3264,1,45338.487343,0,0,1,0,0,33,0,0,1,0,0,0,0,0,3,15,39662,144222,27,11470,3,2248,3,8,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3265,0,0,0,1,1,0,1,46,0,0,0,1,0,0,0,0,0,11,82398,235439,19,19240,4,0,0,0,15,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3266,1,4307,0,0,0,1,0,32,0,0,1,0,0,0,0,0,1,11,36179,106892,12,13030,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3267,0,0,2,0,0,1,1,36,0,0,1,0,0,0,0,0,2,12,130540,344195,5,35990,1,0,0,0,9,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3268,0,0,1,0,1,0,0,39,0,0,1,0,0,0,0,0,2,14,24546,147125,5,3950,4,4227,2,0,10,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3269,0,0,0,1,0,0,0,53,0,0,0,0,1,0,0,0,0,8,48952,203230,24,17570,6,6616,2,7,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3270,0,0,0,1,1,0,0,46,0,0,0,1,0,0,0,0,0,10,123289,347418,24,18430,5,0,0,0,12,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3271,0,0,0,1,1,0,0,63,0,0,0,0,0,1,0,0,0,12,52739,265690,36,13670,9,2085,3,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3272,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,13,80431,243919,22,25630,1,0,0,0,13,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3273,0,0,0,0,0,1,0,43,0,0,0,1,0,0,0,0,1,8,110543,330562,48,14110,9,0,0,0,9,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3274,0,0,0,1,1,0,1,46,0,0,0,1,0,0,0,0,0,14,125610,329203,27,18660,3,0,0,2,13,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3275,0,0,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,13,19694,162610,60,8970,4,1084,2,6,19,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3276,0,0,1,0,0,1,1,45,0,0,0,1,0,0,0,0,2,12,129261,325139,52,20530,6,25495,2,1,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3277,1,4974,2,0,1,0,0,45,0,0,0,1,0,0,0,0,3,7,14508,181752,38,19360,7,0,0,0,13,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3279,0,0,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,2,68204,226828,23,13820,4,0,0,1,12,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3280,1,8697.2751823,0,1,0,1,0,26,0,1,0,0,0,0,0,0,1,12,35262,0,25,15110,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3282,0,0,0,0,1,0,0,38,0,0,1,0,0,0,0,0,0,8,83304,234493,10,17600,4,8109,2,1,17,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3284,0,0,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,11,133318,398344,20,33470,1,0,0,0,13,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3285,0,0,0,0,1,0,1,52,0,0,0,0,1,0,0,0,0,13,43393,202835,23,21250,1,30910,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3286,0,0,0,0,1,0,0,54,0,0,0,0,1,0,0,0,0,14,48952,203371,21,25010,1,0,0,0,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3287,0,0,0,1,0,0,0,44,0,0,0,1,0,0,0,0,0,12,84015,0,45,12230,14,5571,2,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3288,0,0,0,0,1,0,0,39,0,0,1,0,0,0,0,0,0,6,33893,210190,39,10650,1,20631,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3289,0,0,0,0,1,0,0,40,0,0,0,1,0,0,0,0,1,13,12570,0,20,12710,1,6722,2,3,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3291,0,0,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,10,68801,0,27,19710,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3292,0,0,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,8,117066,316356,48,13210,7,3029,3,0,15,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3293,0,0,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,11,28063,114907,40,15820,1,0,0,0,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3294,1,5143,1,1,0,1,0,40,0,0,0,1,0,0,0,0,2,11,27788,136672,60,9390,17,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3295,0,0,1,1,1,0,1,45,0,0,0,1,0,0,0,0,2,14,20637,0,44,8060,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3296,0,0,1,1,0,1,0,39,0,0,1,0,0,0,0,0,3,12,85837,241913,43,14460,7,6055,3,3,11,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3298,0,0,0,1,0,0,0,53,0,0,0,0,1,0,0,0,0,17,81478,0,24,9650,4,0,0,0,19,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3299,1,2899,0,1,1,0,0,36,0,0,1,0,0,0,0,0,0,10,29412,149177,45,23210,4,1247,2,5,11,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3300,0,0,0,0,1,0,0,49,0,0,0,1,0,0,0,0,1,12,98175,321272,27,18800,1,0,0,6,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3301,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,0,13,103272,318758,37,16330,6,633,1,0,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3302,0,0,0,1,1,0,0,45,0,0,0,1,0,0,0,0,1,13,17167,0,22,30400,1,0,0,0,6,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3303,0,0,1,1,0,1,0,39,0,0,1,0,0,0,0,0,2,14,45261,0,13,12910,7,521,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3306,1,2827,1,0,0,1,0,38,0,0,1,0,0,0,0,0,2,0,0,0,24,5920,4,0,0,3,6,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3309,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,6,26295,111145,32,22260,1,0,0,0,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3310,0,0,0,1,1,0,0,66,0,0,0,0,0,1,0,0,0,13,75778,231320,34,15680,1,4450,2,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3311,0,0,0,0,1,0,0,44,0,0,0,1,0,0,0,0,2,16,71918,244929,16,11470,4,37729,3,4,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3312,1,2424,2,0,0,1,1,39,0,0,1,0,0,0,0,0,3,13,153236,0,27,5400,10,0,0,1,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3315,0,0,0,1,0,1,0,31,0,0,1,0,0,0,0,0,1,12,92817,0,26,10780,4,0,0,0,18,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3316,1,4729,0,0,1,0,0,33,0,0,1,0,0,0,0,0,1,12,40990,151286,22,8900,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3318,1,5583,0,1,0,1,0,35,0,0,1,0,0,0,0,0,2,12,4457,0,18,1500,4,0,0,4,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3319,0,0,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,11,45962,140966,29,11000,4,0,0,3,22,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3320,1,7293,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,12,4230,1,0,0,1,7,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3321,1,6284,0,1,1,0,0,61,0,0,0,0,0,1,0,0,0,15,52894,216569,37,11250,6,8057,2,5,6,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3322,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,16,53628,166295,5,11660,4,1237,3,1,7,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3323,1,2524,2,1,1,0,1,43,0,0,0,1,0,0,0,0,3,16,99455,268736,45,15750,11,0,0,0,7,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3324,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,12,195,0,54,7300,10,0,0,1,16,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3325,1,5388,0,1,0,1,0,29,0,1,0,0,0,0,0,0,1,13,25294,0,31,6930,3,9282,2,1,10,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3326,1,4364,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,14,35735,0,21,13760,6,0,0,5,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3327,0,0,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,14,55770,163735,44,12380,6,0,0,0,12,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3328,0,0,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,12,4431,0,48,27390,1,0,0,0,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3329,0,0,0,1,1,0,0,45,0,0,0,1,0,0,0,0,1,14,92626,252585,35,31340,17,0,0,1,16,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3330,0,0,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,0,0,96114,50,5800,1,0,0,0,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3331,0,0,0,1,0,0,0,56,0,0,0,0,1,0,0,0,0,10,52044,0,22,12300,1,0,0,5,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
