"TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
NA,NA,1,0,1,0,0,37,0,0,1,0,0,0,0,0,1,9,65402,202381,62,11740,1,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,14,45771,200101,61,13760,6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,13,43560,174690,35,10760,4,0,0,0,7,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,105542,24,19250,13,5245,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,11,167365,404405,48,35640,4,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,1,57,0,0,0,0,1,0,0,0,0,0,NA,0,7,21550,3,42944,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,45,6300,1,0,0,0,7,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,62,0,0,0,0,0,1,0,0,0,13,2861,118797,39,23740,11,0,0,2,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,30,0,0,1,0,0,0,0,0,2,12,56253,142627,9,6600,10,2986,1,5,13,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,13,114746,336124,13,12970,6,0,0,1,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,1,37,0,0,1,0,0,0,0,0,0,11,22632,142769,56,19970,13,0,0,1,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,45,0,0,0,1,0,0,0,0,0,12,NA,322926,5,11160,1,0,0,0,16,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,42,0,0,0,1,0,0,0,0,3,11,124375,339138,47,29920,1,3199,2,4,8,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,13,34101,0,15,12580,4,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,14,18635,119212,14,14970,6,1358,3,5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,43,0,0,0,1,0,0,0,0,0,12,2346,99554,25,24500,10,0,0,0,7,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,2,0,1,0,0,42,0,0,0,1,0,0,0,0,2,11,130454,321982,27,28370,7,0,0,0,15,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,12,109639,317460,44,17460,4,5516,3,6,20,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,16,29138,0,16,6390,1,0,0,0,17,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,14,28535,145198,90,9650,9,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,56,0,0,0,0,1,0,0,0,0,13,59152,236150,49,16150,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,1,40,0,0,0,1,0,0,0,0,1,9,42745,168433,25,19670,16,34492,3,3,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,1,0,0,1,0,44,0,0,0,1,0,0,0,0,3,15,31728,0,28,9070,6,5897,3,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,1,0,32,0,0,1,0,0,0,0,0,1,6,100057,215744,45,11250,6,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,9,116602,295080,42,6100,7,0,0,0,13,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,13,18213,158150,49,18540,1,5139,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,43,0,0,0,1,0,0,0,0,0,8,25713,0,31,12470,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,10,101191,NA,33,11620,4,0,0,1,4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,1,1,0,1,0,38,0,0,1,0,0,0,0,0,1,12,90596,0,19,10560,1,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,13,70093,210623,60,8510,1,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,14,98980,335018,36,22460,3,0,0,0,18,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,3,14,85127,264482,45,23610,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,0,35,0,0,1,0,0,0,0,0,0,10,32655,148303,43,8270,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,0,0,60,0,0,0,0,0,1,0,0,0,15,52146,207382,24,12710,11,0,0,0,19,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,11,NA,175750,50,12560,6,0,0,0,25,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,5,16034,0,42,7940,1,9459,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,35,0,0,1,0,0,0,0,0,2,12,26372,180846,54,6870,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,0,0,54,0,0,0,0,1,0,0,0,0,11,63442,167921,33,23220,10,0,0,0,16,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,42,0,0,0,1,0,0,0,0,0,11,59142,180336,43,12900,6,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,38,0,0,1,0,0,0,0,0,0,10,142002,345671,33,19500,4,0,0,4,12,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,1,39,0,0,1,0,0,0,0,0,0,10,54818,244266,48,10880,4,0,0,0,11,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,12,44763,0,39,19070,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,12,42267,164891,7,20170,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,41,7970,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,1,48,0,0,0,1,0,0,0,0,0,12,40743,169213,14,20040,10,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,39,0,0,1,0,0,0,0,0,3,16,22626,60718,46,1500,1,5764,1,3,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,1,0,39,0,0,1,0,0,0,0,0,3,14,51524,0,41,20840,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,1,0,45,0,0,0,1,0,0,0,0,2,13,136408,0,26,22370,8,1463,2,0,17,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,1,0,0,52,0,0,0,0,1,0,0,0,0,14,37239,191937,22,11900,3,0,0,0,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,44,0,0,0,1,0,0,0,0,0,13,32713,166614,84,32130,9,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,1,0,35,0,0,1,0,0,0,0,0,3,0,NA,0,15,5000,1,3969,2,1,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,35,0,0,1,0,0,0,0,0,0,10,44839,195156,5,27030,6,5068,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,45,0,0,0,1,0,0,0,0,1,14,77563,195375,21,23750,15,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,2,15,44022,0,41,14670,4,8818,2,0,13,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,0,0,0,37,0,0,1,0,0,0,0,0,0,13,82444,226818,5,9740,1,0,0,1,15,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,0,0,0,59,0,0,0,0,1,0,0,0,0,0,0,145884,13,7400,1,5259,1,1,8,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
NA,NA,1,0,1,0,0,45,0,0,0,1,0,0,0,0,2,0,0,82151,29,4750,6,0,0,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,2,0,1,0,0,41,0,0,0,1,0,0,0,0,3,14,13393,125873,31,5600,3,1479,2,5,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,63,0,0,0,0,0,1,0,0,0,15,47276,203372,30,30480,3,0,0,1,5,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,0,1,0,29,0,1,0,0,0,0,0,0,1,12,142531,0,39,20040,7,5077,2,2,12,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,25,0,1,0,0,0,0,0,0,3,15,71892,211306,21,27470,6,3340,2,6,9,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,1,0,27,0,1,0,0,0,0,0,0,3,9,45803,NA,20,11920,4,2043,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,23,17380,4,0,0,3,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,15,122772,362667,54,13800,6,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,1,0,32,0,0,1,0,0,0,0,0,2,11,111655,0,41,18430,4,0,0,1,25,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,0,1,0,0,0,42,0,0,0,1,0,0,0,0,0,12,34810,0,20,9180,1,0,0,1,11,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,32,0,0,1,0,0,0,0,0,1,0,0,0,48,12500,7,3983,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,1,45,0,0,0,1,0,0,0,0,2,13,46458,240926,41,14250,10,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,8,36302,0,50,11170,10,2549,4,3,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,15,NA,99602,45,1500,1,0,0,0,9,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NA,NA,0,0,0,0,1,51,0,0,0,0,1,0,0,0,0,13,94587,258739,18,10370,7,0,0,2,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,34,0,0,1,0,0,0,0,0,2,13,17753,113850,37,14760,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,13,42870,186519,28,11190,6,7812,2,6,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,54,0,0,0,0,1,0,0,0,0,NA,18917,118361,6,9730,6,0,0,0,11,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,44,0,0,0,1,0,0,0,0,2,14,20676,148332,51,3570,1,0,0,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,0,52,0,0,0,0,1,0,0,0,0,10,112953,0,33,23640,11,0,0,0,12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,1,0,0,1,0,41,0,0,0,1,0,0,0,0,3,11,50840,204326,44,10680,4,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,1,1,0,1,0,60,0,0,0,0,0,1,0,0,2,12,44830,187429,35,20040,4,6456,3,1,8,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,1,0,45,0,0,0,1,0,0,0,0,3,15,12158,0,22,22410,3,3636,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,1,39,0,0,1,0,0,0,0,0,0,11,33037,118221,38,9950,6,5829,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,1,47,0,0,0,1,0,0,0,0,0,14,19483,81685,54,9150,4,20115,1,6,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,9,121075,0,16,5800,1,2069,3,2,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,55,0,0,0,0,1,0,0,0,0,14,131277,0,30,40580,10,6680,2,3,16,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,1,49,0,0,0,1,0,0,0,0,0,5,9316,138563,10,23570,6,1208,1,2,9,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,1,0,1,0,0,38,0,0,1,0,0,0,0,0,3,0,0,0,32,5340,14,5290,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,35,0,0,1,0,0,0,0,0,0,13,24696,0,31,7470,6,4350,1,2,8,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,23,11610,10,3996,1,5,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,1,0,0,0,43,0,0,0,1,0,0,0,0,0,6,132108,0,11,19010,11,11909,1,4,17,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,14,NA,97670,50,10210,1,0,0,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,NA,18261,98659,32,7100,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,1,0,27,0,1,0,0,0,0,0,0,3,12,78418,224245,5,21860,1,4740,3,0,8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,2,0,1,0,0,43,0,0,0,1,0,0,0,0,3,12,52906,0,40,11090,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,13,16980,138507,27,10440,1,0,0,3,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,13,110911,335699,49,25840,17,10474,2,1,7,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,40,0,0,0,1,0,0,0,0,3,10,48654,157515,21,17200,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,12,55019,206801,51,11700,4,2257,2,3,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,1,34,0,0,1,0,0,0,0,0,0,9,15363,0,27,18660,1,0,0,3,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,NA,114923,298946,30,17990,10,0,0,7,26,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,1,1,0,1,0,41,0,0,0,1,0,0,0,0,2,8,96330,250551,23,22060,1,4165,1,4,18,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,44,0,0,0,1,0,0,0,0,0,12,33474,78982,23,9940,10,4266,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,0,0,35,0,0,1,0,0,0,0,0,0,9,46255,0,37,21180,4,8194,2,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,10,45620,170796,20,15020,10,0,0,3,5,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,44,0,0,0,1,0,0,0,0,3,11,84007,NA,24,15980,6,6935,2,8,8,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,1,1,29,0,1,0,0,0,0,0,0,3,10,53643,0,54,9760,1,0,0,1,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,15,35565,186229,59,19510,3,0,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,44,0,0,0,1,0,0,0,0,0,12,62741,173680,30,12170,6,0,0,0,9,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,41,0,0,0,1,0,0,0,0,0,7,20766,119899,43,14430,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,1,1,0,1,0,41,0,0,0,1,0,0,0,0,1,13,94116,263819,18,24650,15,0,0,3,14,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,1,0,45,0,0,0,1,0,0,0,0,3,14,61952,252391,20,31010,6,0,0,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,0,0,61314,35,18050,10,3485,1,0,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,39,0,0,1,0,0,0,0,0,0,9,16929,147219,24,7090,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,12,64916,282967,34,12790,10,0,0,0,11,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,28,0,1,0,0,0,0,0,0,3,0,0,0,29,1500,4,3202,2,8,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,2,1,0,1,0,41,0,0,0,1,0,0,0,0,2,9,93150,274760,49,10810,4,6985,1,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,1,0,40,0,0,0,1,0,0,0,0,2,10,50700,0,15,10570,17,0,0,0,6,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,53,18290,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,14,19916,129144,43,8340,1,0,0,0,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,13,96479,287237,27,15950,9,0,0,0,21,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,12,50991,173234,41,11700,1,0,0,0,7,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
